x-coordinate,y-coordinate,x-velocity,y-velocity,TKE,pressure
0,0,0,0,0,-0
0.0112627838,0,0,0,0,-0
0.0225255676,0,0,0,0,-0
0.0337883532,0,0,0,0,-0
0.0450511351,0,0,0,0,-0
0.056313917,0,0,0,0,-0
0.0675767064,0,0,0,0,-0
0.0788394883,0,0,0,0,-0
0.0901022702,0,0,0,0,-0
0.101365052,0,0,0,0,-0
0.112627834,0,0,0,0,-0
0.123890623,0,0,0,0,-0
0.135153413,0,0,0,0,-0
0.146416187,0,0,0,0,-0
0.157678977,0,0,0,0,-0
0.168941751,0,0,0,0,-0
0.18020454,0,0,0,0,-0
0.19146733,0,0,0,0,-0
0.202730104,0,0,0,0,-0
0.213992894,0,0,0,0,-0
0.225255668,0,0,0,0,-0
0.236518458,0,0,0,0,-0
0.247781247,0,0,0,0,-0
0.259044021,0,0,0,0,-0
0.270306826,0,0,0,0,-0
0.2815696,0,0,0,0,-0
0.292832375,0,0,0,0,-0
0.304095149,0,0,0,0,-0
0.315357953,0,0,0,0,-0
0.326620728,0,0,0,0,-0
0.337883502,0,0,0,0,-0
0.349146307,0,0,0,0,-0
0.360409081,0,0,0,0,-0
0.371671855,0,0,0,0,-0
0.38293466,0,0,0,0,-0
0.394197434,0,0,0,0,-0
0.405460209,0,0,0,0,-0
0.416723013,0,0,0,0,-0
0.427985787,0,0,0,0,-0
0.439248562,0,0,0,0,-0
0.450511336,0,0,0,0,-0
0.461774141,0,0,0,0,-0
0.473036915,0,0,0,0,-0
0.48429969,0,0,0,0,-0
0.495562494,0,0,0,0,-0
0.506825268,0,0,0,0,-0
0.518088043,0,0,0,0,-0
0.529350817,0,0,0,0,-0
0.540613651,0,0,0,0,-0
0.551876426,0,0,0,0,-0
0.5631392,0,0,0,0,-0
0.574401975,0,0,0,0,-0
0.585664749,0,0,0,0,-0
0.596927524,0,0,0,0,-0
0.608190298,0,0,0,0,-0
0.619453132,0,0,0,0,-0
0.630715907,0,0,0,0,-0
0.641978681,0,0,0,0,-0
0.653241456,0,0,0,0,-0
0.66450423,0,0,0,0,-0
0.675767004,0,0,0,0,-0
0.687029839,0,0,0,0,-0
0.698292613,0,0,0,0,-0
0.709555387,0,0,0,0,-0
0.720818162,0,0,0,0,-0
0.732080936,0,0,0,0,-0
0.743343711,0,0,0,0,-0
0.754606485,0,0,0,0,-0
0.765869319,0,0,0,0,-0
0.777132094,0,0,0,0,-0
0.788394868,0,0,0,0,-0
0.799657643,0,0,0,0,-0
0.810920417,0,0,0,0,-0
0.822183192,0,0,0,0,-0
0.833446026,0,0,0,0,-0
0.8447088,0,0,0,0,-0
0.855971575,0,0,0,0,-0
0.867234349,0,0,0,0,-0
0.878497124,0,0,0,0,-0
0.889759898,0,0,0,0,-0
0.901022673,0,0,0,0,-0
0.912285507,0,0,0,0,-0
0.923548281,0,0,0,0,-0
0.934811056,0,0,0,0,-0
0.94607383,0,0,0,0,-0
0.957336605,0,0,0,0,-0
0.968599379,0,0,0,0,-0
0.979862213,0,0,0,0,-0
0.991124988,0,0,0,0,-0
1.00238776,0,0,0,0,-0
1.01365054,0,0,0,0,-0
1.02491331,0,0,0,0,-0
1.03617609,0,0,0,0,-0
1.04743886,0,0,0,0,-0
1.05870163,0,0,0,0,-0
1.06996441,0,0,0,0,-0
1.0812273,0,0,0,0,-0
1.09249008,0,0,0,0,-0
1.10375285,0,0,0,0,-0
1.11501563,0,0,0,0,-0
1.1262784,0,0,0,0,-0
1.13754117,0,0,0,0,-0
1.14880395,0,0,0,0,-0
