x-coordinate,y-coordinate,x-velocity,y-velocity,TKE,pressure
0,0,0,0,0,0
0.0106015624,0,0,0,0,0
0.0212031249,0,0,0,0,0
0.0318046883,0,0,0,0,0
0.0424062498,0,0,0,0,0
0.0530078113,0,0,0,0,0
0.0636093765,0,0,0,0,0
0.0742109343,0,0,0,0,0
0.0848124996,0,0,0,0,0
0.0954140648,0,0,0,0,0
0.106015623,0,0,0,0,0
0.116617188,0,0,0,0,0
0.127218753,0,0,0,0,0
0.137820318,0,0,0,0,0
0.148421869,0,0,0,0,0
0.159023434,0,0,0,0,0
0.169624999,0,0,0,0,0
0.180226564,0,0,0,0,0
0.19082813,0,0,0,0,0
0.20142968,0,0,0,0,0
0.212031245,0,0,0,0,0
0.22263281,0,0,0,0,0
0.233234376,0,0,0,0,0
0.243835941,0,0,0,0,0
0.254437506,0,0,0,0,0
0.265039057,0,0,0,0,0
0.275640637,0,0,0,0,0
0.286242187,0,0,0,0,0
0.296843737,0,0,0,0,0
0.307445318,0,0,0,0,0
0.318046868,0,0,0,0,0
0.328648448,0,0,0,0,0
0.339249998,0,0,0,0,0
0.349851549,0,0,0,0,0
0.360453129,0,0,0,0,0
0.371054679,0,0,0,0,0
0.381656259,0,0,0,0,0
0.39225781,0,0,0,0,0
0.40285936,0,0,0,0,0
0.41346094,0,0,0,0,0
0.42406249,0,0,0,0,0
0.434664071,0,0,0,0,0
0.445265621,0,0,0,0,0
0.455867171,0,0,0,0,-0
0.466468751,0,0,0,0,-0
0.477070302,0,0,0,0,-0
0.487671882,0,0,0,0,-0
0.498273432,0,0,0,0,-0
0.508875012,0,0,0,0,-0
0.519476533,0,0,0,0,-0
0.530078113,0,0,0,0,-0
0.540679693,0,0,0,0,-0
0.551281273,0,0,0,0,-0
0.561882794,0,0,0,0,-0
0.572484374,0,0,0,0,-0
0.583085954,0,0,0,0,-0
0.593687475,0,0,0,0,-0
0.604289055,0,0,0,0,-0
0.614890635,0,0,0,0,-0
0.625492156,0,0,0,0,-0
0.636093736,0,0,0,0,-0
0.646695316,0,0,0,0,-0
0.657296896,0,0,0,0,-0
0.667898417,0,0,0,0,-0
0.678499997,0,0,0,0,-0
0.689101577,0,0,0,0,-0
0.699703097,0,0,0,0,-0
0.710304677,0,0,0,0,-0
0.720906258,0,0,0,0,-0
0.731507838,0,0,0,0,-0
0.742109358,0,0,0,0,-0
0.752710938,0,0,0,0,-0
0.763312519,0,0,0,0,-0
0.773914039,0,0,0,0,-0
0.784515619,0,0,0,0,-0
0.795117199,0,0,0,0,-0
0.80571872,0,0,0,0,-0
0.8163203,0,0,0,0,-0
0.82692188,0,0,0,0,-0
0.83752346,0,0,0,0,-0
0.848124981,0,0,0,0,-0
0.858726561,0,0,0,0,-0
0.869328141,0,0,0,0,-0
0.879929662,0,0,0,0,-0
0.890531242,0,0,0,0,-0
0.901132822,0,0,0,0,-0
0.911734343,0,0,0,0,-0
0.922335923,0,0,0,0,-0
0.932937503,0,0,0,0,-0
0.943539083,0,0,0,0,-0
0.954140604,0,0,0,0,-0
0.964742184,0,0,0,0,-0
0.975343764,0,0,0,0,-0
0.985945284,0,0,0,0,-0
0.996546865,0,0,0,0,-0
1.00714839,0,0,0,0,-0
1.01775002,0,0,0,0,-0
1.02835155,0,0,0,0,-0
1.03895307,0,0,0,0,-0
1.04955471,0,0,0,0,-0
1.06015623,0,0,0,0,-0
1.07075787,0,0,0,0,-0
1.08135939,0,0,0,0,-0
1.09196091,0,0,0,0,-0
1.10256255,0,0,0,0,-0
1.11316407,0,0,0,0,-0
1.12376559,0,0,0,0,-0
1.13436723,0,0,0,0,-0
1.14496875,0,0,0,0,-0
1.15557027,0,0,0,0,-0
1.16617191,0,0,0,0,-0
1.17677343,0,0,0,0,-0
1.18737495,0,0,0,0,-0
1.19797659,0,0,0,0,-0
1.20857811,0,0,0,0,-0
1.21917963,0,0,0,0,-0
1.22978127,0,0,0,0,-0
1.24038279,0,0,0,0,-0
1.25098431,0,0,0,0,-0
1.26158595,0,0,0,0,-0
1.27218747,0,0,0,0,-0
1.28278911,0,0,0,0,-0
1.29339063,0,0,0,0,-0
1.30399215,0,0,0,0,-0
1.31459379,0,0,0,0,-0
1.32519531,0,0,0,0,-0
1.33579683,0,0,0,0,-0
1.34639847,0,0,0,0,-0
1.35699999,0,0,0,0,-0
1.36760151,0,0,0,0,-0
1.37820315,0,0,0,0,-0
1.38880467,0,0,0,0,-0
1.39940619,0,0,0,0,-0
1.41000783,0,0,0,0,-0
1.42060935,0,0,0,0,-0
1.43121088,0,0,0,0,-0
1.44181252,0,0,0,0,-0
1.45241404,0,0,0,0,-0
1.46301568,0,0,0,0,-0
1.4736172,0,0,0,0,-0
1.48421872,0,0,0,0,-0
1.49482036,0,0,0,0,-0
1.50542188,0,0,0,0,-0
1.5160234,0,0,0,0,-0
1.52662504,0,0,0,0,-0
1.53722656,0,0,0,0,-0
1.54782808,0,0,0,0,-0
1.55842972,0,0,0,0,-0
1.56903124,0,0,0,0,-0
1.57963276,0,0,0,0,-0
1.5902344,0,0,0,0,-0
1.60083592,0,0,0,0,-0
1.61143744,0,0,0,0,-0
1.62203908,0,0,0,0,-0
1.6326406,0,0,0,0,-0
1.64324212,0,0,0,0,-0
1.65384376,0,0,0,0,-0
1.66444528,0,0,0,0,-0
1.67504692,0,0,0,0,-0
1.68564844,0,0,0,0,-0
1.69624996,0,0,0,0,-0
1.7068516,0,0,0,0,-0
1.71745312,0,0,0,0,-0
1.72805464,0,0,0,0,-0
1.73865628,0,0,0,0,-0
1.7492578,0,0,0,0,-0
1.75985932,0,0,0,0,-0
1.77046096,0,0,0,0,-0
1.78106248,0,0,0,0,-0
1.791664,0,0,0,0,-0
1.80226564,0,0,0,0,-0
1.81286716,0,0,0,0,-0
1.82346869,0,0,0,0,-0
1.83407032,0,0,0,0,-0
