x-coordinate,y-coordinate,x-velocity,y-velocity,TKE,pressure
0,0,0,0,0,-0
0.0113843745,0,0,0,0,-0
0.0227687489,0,0,0,0,-0
0.0341531225,0,0,0,0,-0
0.0455374978,0,0,0,0,-0
0.0569218732,0,0,0,0,-0
0.0683062449,0,0,0,0,-0
0.0796906203,0,0,0,0,-0
0.0910749957,0,0,0,0,-0
0.102459371,0,0,0,0,-0
0.113843746,0,0,0,0,-0
0.125228122,0,0,0,0,-0
0.13661249,0,0,0,0,-0
0.147996873,0,0,0,0,-0
0.159381241,0,0,0,0,-0
0.170765623,0,0,0,0,-0
0.182149991,0,0,0,0,-0
0.193534359,0,0,0,0,-0
0.204918742,0,0,0,0,-0
0.21630311,0,0,0,0,-0
0.227687493,0,0,0,0,-0
0.239071861,0,0,0,0,-0
0.250456244,0,0,0,0,-0
0.261840612,0,0,0,0,-0
0.27322498,0,0,0,0,-0
0.284609348,0,0,0,0,-0
0.295993745,0,0,0,0,-0
0.307378113,0,0,0,0,-0
0.318762481,0,0,0,0,-0
0.330146849,0,0,0,0,-0
0.341531247,0,0,0,0,-0
0.352915615,0,0,0,0,-0
0.364299983,0,0,0,0,-0
0.375684351,0,0,0,0,-0
0.387068719,0,0,0,0,-0
0.398453116,0,0,0,0,-0
0.409837484,0,0,0,0,-0
0.421221852,0,0,0,0,-0
0.43260622,0,0,0,0,-0
0.443990618,0,0,0,0,-0
0.455374986,0,0,0,0,-0
0.466759354,0,0,0,0,-0
0.478143722,0,0,0,0,-0
0.48952809,0,0,0,0,-0
0.500912488,0,0,0,0,-0
0.512296855,0,0,0,0,-0
0.523681223,0,0,0,0,-0
0.535065591,0,0,0,0,-0
0.546449959,0,0,0,0,-0
0.557834327,0,0,0,0,-0
0.569218695,0,0,0,0,-0
0.580603123,0,0,0,0,-0
0.591987491,0,0,0,0,-0
0.603371859,0,0,0,0,-0
0.614756227,0,0,0,0,-0
0.626140594,0,0,0,0,-0
0.637524962,0,0,0,0,-0
0.64890933,0,0,0,0,-0
0.660293698,0,0,0,0,-0
0.671678066,0,0,0,0,-0
0.683062494,0,0,0,0,-0
0.694446862,0,0,0,0,-0
0.70583123,0,0,0,0,-0
0.717215598,0,0,0,0,-0
0.728599966,0,0,0,0,-0
0.739984334,0,0,0,0,-0
0.751368701,0,0,0,0,-0
0.762753069,0,0,0,0,-0
0.774137437,0,0,0,0,-0
0.785521865,0,0,0,0,-0
0.796906233,0,0,0,0,-0
0.808290601,0,0,0,0,-0
0.819674969,0,0,0,0,-0
0.831059337,0,0,0,0,-0
0.842443705,0,0,0,0,-0
0.853828073,0,0,0,0,-0
0.86521244,0,0,0,0,-0
0.876596808,0,0,0,0,-0
0.887981236,0,0,0,0,-0
0.899365604,0,0,0,0,-0
0.910749972,0,0,0,0,-0
0.92213434,0,0,0,0,-0
0.933518708,0,0,0,0,-0
0.944903076,0,0,0,0,-0
0.956287444,0,0,0,0,-0
0.967671812,0,0,0,0,-0
0.97905618,0,0,0,0,-0
0.990440607,0,0,0,0,-0
1.00182498,0,0,0,0,-0
1.01320934,0,0,0,0,-0
1.02459371,0,0,0,0,-0
1.03597808,0,0,0,0,-0
1.04736245,0,0,0,0,-0
1.05874681,0,0,0,0,-0
1.07013118,0,0,0,0,-0
1.08151555,0,0,0,0,-0
1.09289992,0,0,0,0,-0
1.10428429,0,0,0,0,-0
1.11566865,0,0,0,0,-0
1.12705302,0,0,0,0,-0
1.13843739,0,0,0,0,-0
1.14982188,0,0,0,0,-0
1.16120625,0,0,0,0,-0
1.17259061,0,0,0,0,-0
1.18397498,0,0,0,0,-0
1.19535935,0,0,0,0,-0
1.20674372,0,0,0,0,-0
1.21812809,0,0,0,0,-0
1.22951245,0,0,0,0,-0
1.24089682,0,0,0,0,-0
1.25228119,0,0,0,0,-0
1.26366556,0,0,0,0,-0
1.27504992,0,0,0,0,-0
1.28643429,0,0,0,0,-0
1.29781866,0,0,0,0,-0
1.30920303,0,0,0,0,-0
1.3205874,0,0,0,0,-0
1.33197176,0,0,0,0,-0
1.34335613,0,0,0,0,-0
1.35474062,0,0,0,0,-0
1.36612499,0,0,0,0,-0
1.37750936,0,0,0,0,-0
1.38889372,0,0,0,0,-0
1.40027809,0,0,0,0,-0
1.41166246,0,0,0,0,-0
1.42304683,0,0,0,0,-0
1.4344312,0,0,0,0,-0
1.44581556,0,0,0,0,-0
1.45719993,0,0,0,0,-0
1.4685843,0,0,0,0,-0
1.47996867,0,0,0,0,-0
1.49135303,0,0,0,0,-0
1.5027374,0,0,0,0,-0
1.51412177,0,0,0,0,-0
1.52550614,0,0,0,0,-0
1.53689051,0,0,0,0,-0
1.54827487,0,0,0,0,-0
1.55965924,0,0,0,0,-0
1.57104373,0,0,0,0,-0
1.5824281,0,0,0,0,-0
1.59381247,0,0,0,0,-0
1.60519683,0,0,0,0,-0
1.6165812,0,0,0,0,-0
1.62796557,0,0,0,0,-0
1.63934994,0,0,0,0,-0
1.65073431,0,0,0,0,-0
1.66211867,0,0,0,0,-0
1.67350304,0,0,0,0,-0
1.68488741,0,0,0,0,-0
1.69627178,0,0,0,0,-0
1.70765615,0,0,0,0,-0
1.71904051,0,0,0,0,-0
1.73042488,0,0,0,0,-0
1.74180925,0,0,0,0,-0
1.75319362,0,0,0,0,-0
1.76457798,0,0,0,0,-0
1.77596247,0,0,0,0,-0
1.78734684,0,0,0,0,-0
1.79873121,0,0,0,0,-0
1.81011558,0,0,0,0,-0
1.82149994,0,0,0,0,-0
1.83288431,0,0,0,0,-0
1.84426868,0,0,0,0,-0
1.85565305,0,0,0,0,-0
1.86703742,0,0,0,0,-0
1.87842178,0,0,0,0,-0
1.88980615,0,0,0,0,-0
1.90119052,0,0,0,0,-0
1.91257489,0,0,0,0,-0
1.92395926,0,0,0,0,-0
1.93534362,0,0,0,0,-0
1.94672799,0,0,0,0,-0
1.95811236,0,0,0,0,-0
1.96949673,0,0,0,0,-0
1.98088121,0,0,0,0,-0
1.99226558,0,0,0,0,-0
2.00364995,0,0,0,0,-0
2.0150342,0,0,0,0,-0
2.02641869,0,0,0,0,-0
2.03780293,0,0,0,0,-0
2.04918742,0,0,0,0,-0
2.06057167,0,0,0,0,-0
2.07195616,0,0,0,0,-0
2.08334064,0,0,0,0,-0
2.09472489,0,0,0,0,-0
2.10610938,0,0,0,0,-0
2.11749363,0,0,0,0,-0
2.12887812,0,0,0,0,-0
2.14026237,0,0,0,0,-0
2.15164685,0,0,0,0,-0
2.1630311,0,0,0,0,-0
2.17441559,0,0,0,0,-0
2.18579984,0,0,0,0,-0
2.19718432,0,0,0,0,-0
2.20856857,0,0,0,0,-0
2.21995306,0,0,0,0,-0
2.23133731,0,0,0,0,-0
2.2427218,0,0,0,0,-0
2.25410604,0,0,0,0,-0
2.26549053,0,0,0,0,-0
2.27687478,0,0,0,0,-0
2.28825927,0,0,0,0,-0
2.29964375,0,0,0,0,-0
2.311028,0,0,0,0,-0
2.32241249,0,0,0,0,-0
2.33379674,0,0,0,0,-0
2.34518123,0,0,0,0,-0
2.35656548,0,0,0,0,-0
2.36794996,0,0,0,0,-0
2.37933421,0,0,0,0,-0
2.3907187,0,0,0,0,-0
2.40210295,0,0,0,0,-0
2.41348743,0,0,0,0,-0
2.42487168,0,0,0,0,-0
2.43625617,0,0,0,0,-0
2.44764042,0,0,0,0,-0
2.45902491,0,0,0,0,-0
2.47040915,0,0,0,0,-0
2.48179364,0,0,0,0,-0
2.49317789,0,0,0,0,-0
2.50456238,0,0,0,0,-0
2.51594687,0,0,0,0,-0
2.52733111,0,0,0,0,-0
2.5387156,0,0,0,0,-0
2.55009985,0,0,0,0,-0
2.56148434,0,0,0,0,-0
2.57286859,0,0,0,0,-0
2.58425307,0,0,0,0,-0
2.59563732,0,0,0,0,-0
2.60702181,0,0,0,0,-0
2.61840606,0,0,0,0,-0
2.62979054,0,0,0,0,-0
2.64117479,0,0,0,0,-0
2.65255928,0,0,0,0,-0
2.66394353,0,0,0,0,-0
2.67532802,0,0,0,0,-0
2.68671227,0,0,0,0,-0
2.69809675,0,0,0,0,-0
2.70948124,0,0,0,0,-0
2.72086549,0,0,0,0,-0
2.73224998,0,0,0,0,-0
2.74363422,0,0,0,0,-0
2.75501871,0,0,0,0,-0
2.76640296,0,0,0,0,-0
2.77778745,0,0,0,0,-0
2.7891717,0,0,0,0,-0
2.80055618,0,0,0,0,-0
2.81194043,0,0,0,0,-0
2.82332492,0,0,0,0,-0
2.83470917,0,0,0,0,-0
2.84609365,0,0,0,0,-0
2.8574779,0,0,0,0,-0
2.86886239,0,0,0,0,-0
2.88024664,0,0,0,0,-0
2.89163113,0,0,0,0,-0
2.90301538,0,0,0,0,-0
2.91439986,0,0,0,0,-0
2.92578435,0,0,0,0,-0
2.9371686,0,0,0,0,-0
2.94855309,0,0,0,0,-0
2.95993733,0,0,0,0,-0
2.97132182,0,0,0,0,-0
2.98270607,0,0,0,0,-0
2.99409056,0,0,0,0,-0
3.00547481,0,0,0,0,-0
3.01685929,0,0,0,0,-0
3.02824354,0,0,0,0,-0
3.03962803,0,0,0,0,-0
3.05101228,0,0,0,0,-0
3.06239676,0,0,0,0,-0
3.07378101,0,0,0,0,-0
3.0851655,0,0,0,0,-0
3.09654975,0,0,0,0,-0
3.10793424,0,0,0,0,-0
3.11931849,0,0,0,0,-0
3.13070297,0,0,0,0,-0
3.14208746,0,0,0,0,-0
3.15347171,0,0,0,0,-0
3.1648562,0,0,0,0,-0
3.17624044,0,0,0,0,-0
3.18762493,0,0,0,0,-0
3.19900918,0,0,0,0,-0
3.21039367,0,0,0,0,-0
3.22177792,0,0,0,0,-0
3.2331624,0,0,0,0,-0
3.24454665,0,0,0,0,-0
3.25593114,0,0,0,0,-0
3.26731539,0,0,0,0,-0
3.27869987,0,0,0,0,-0
3.29008412,0,0,0,0,-0
3.30146861,0,0,0,0,-0
3.31285286,0,0,0,0,-0
3.32423735,0,0,0,0,-0
3.33562183,0,0,0,0,-0
3.34700608,0,0,0,0,-0
3.35839057,0,0,0,0,-0
3.36977482,0,0,0,0,-0
3.38115931,0,0,0,0,-0
3.39254355,0,0,0,0,-0
3.40392804,0,0,0,0,-0
3.41531229,0,0,0,0,-0
3.42669678,0,0,0,0,-0
3.43808103,0,0,0,0,-0
3.44946551,0,0,0,0,-0
3.46084976,0,0,0,0,-0
3.47223425,0,0,0,0,-0
3.4836185,0,0,0,0,-0
3.49500299,0,0,0,0,-0
3.50638723,0,0,0,0,-0
3.51777172,0,0,0,0,-0
3.52915597,0,0,0,0,-0
3.54054046,0,0,0,0,-0
3.55192494,0,0,0,0,-0
3.56330919,0,0,0,0,0
3.57469368,0,0,0,0,0
3.58607793,0,0,0,0,0
3.59746242,0,0,0,0,0
3.60884666,0,0,0,0,0
3.62023115,0,0,0,0,0
3.6316154,0,0,0,0,0
3.64299989,0,0,0,0,0
3.65438414,0,0,0,0,0
3.66576862,0,0,0,0,0
3.67715287,0,0,0,0,0
3.68853736,0,0,0,0,0
3.69992161,0,0,0,0,0
3.7113061,0,0,0,0,0
3.72269034,0,0,0,0,0
3.73407483,0,0,0,0,0
3.74545908,0,0,0,0,0
3.75684357,0,0,0,0,0
3.76822805,0,0,0,0,0
3.7796123,0,0,0,0,0
3.79099679,0,0,0,0,0
3.80238104,0,0,0,0,0
3.81376553,0,0,0,0,0
3.82514977,0,0,0,0,0
3.83653426,0,0,0,0,0
3.84791851,0,0,0,0,0
3.859303,0,0,0,0,0
3.87068725,0,0,0,0,0
3.88207173,0,0,0,0,0
3.89345598,0,0,0,0,0
3.90484047,0,0,0,0,0
3.91622472,0,0,0,0,0
3.92760921,0,0,0,0,0
3.93899345,0,0,0,0,0
3.95037794,0,0,0,0,0
3.96176243,0,0,0,0,0
3.97314668,0,0,0,0,0
3.98453116,0,0,0,0,0
3.99591541,0,0,0,0,0
4.0072999,0,0,0,0,0
4.01868439,0,0,0,0,0
4.0300684,0,0,0,0,0
4.04145288,0,0,0,0,0
4.05283737,0,0,0,0,0
4.06422186,0,0,0,0,0
4.07560587,0,0,0,0,0
4.08699036,0,0,0,0,0
4.09837484,0,0,0,0,0
4.10975933,0,0,0,0,0
4.12114334,0,0,0,0,0
4.13252783,0,0,0,0,0
4.14391232,0,0,0,0,0
4.1552968,0,0,0,0,0
4.16668129,0,0,0,0,0
4.1780653,0,0,0,0,0
4.18944979,0,0,0,0,0
4.20083427,0,0,0,0,0
4.21221876,0,0,0,0,0
4.22360277,0,0,0,0,0
4.23498726,0,0,0,0,0
4.24637175,0,0,0,0,0
4.25775623,0,0,0,0,0
4.26914024,0,0,0,0,0
4.28052473,0,0,0,0,0
4.29190922,0,0,0,0,0
4.3032937,0,0,0,0,0
4.31467772,0,0,0,0,0
4.3260622,0,0,0,0,0
4.33744669,0,0,0,0,0
4.34883118,0,0,0,0,0
4.36021519,0,0,0,0,0
4.37159967,0,0,0,0,0
