x-coordinate,y-coordinate,x-velocity,y-velocity,TKE,pressure
0,0,-0,0,0,0
0.011048438,0,-0,0,0,0
0.0220968761,0,-0,0,0,0
0.0331453159,0,-0,0,0,0
0.0441937521,0,-0,0,0,0
0.0552421883,0,-0,0,0,0
0.0662906319,0,-0,0,0,0
0.0773390681,0,-0,0,0,0
0.0883875042,0,-0,0,0,0
0.0994359404,0,-0,0,0,0
0.110484377,0,-0,0,0,0
0.12153282,0,-0,0,0,0
0.132581264,0,-0,0,0,0
0.1436297,0,-0,0,0,0
0.154678136,0,-0,0,0,0
0.165726572,0,-0,0,0,0
0.176775008,0,-0,0,0,-0
0.187823445,0,-0,0,0,-0
0.198871881,0,-0,0,0,-0
0.209920317,0,-0,0,0,-0
0.220968753,0,-0,0,0,-0
0.232017204,0,-0,0,0,-0
0.24306564,0,-0,0,0,-0
0.254114062,0,-0,0,0,-0
0.265162528,0,-0,0,0,-0
0.276210964,0,-0,0,0,-0
0.2872594,0,-0,0,0,-0
0.298307836,0,-0,0,0,-0
0.309356272,0,-0,0,0,-0
0.320404708,0,-0,0,0,-0
0.331453145,0,-0,0,0,-0
0.342501581,0,-0,0,0,-0
0.353550017,0,-0,0,0,-0
0.364598453,0,-0,0,0,-0
0.375646889,0,-0,0,0,-0
0.386695325,0,-0,0,0,-0
0.397743762,0,-0,0,0,-0
0.408792198,0,-0,0,0,-0
0.419840634,0,-0,0,0,-0
0.43088907,0,-0,0,0,-0
0.441937506,0,-0,0,0,-0
0.452985972,0,-0,0,0,-0
0.464034408,0,-0,0,0,-0
0.475082844,0,-0,0,0,-0
0.486131281,0,-0,0,0,-0
0.497179717,0,-0,0,0,-0
0.508228123,0,-0,0,0,-0
0.519276559,0,-0,0,0,-0
0.530325055,0,-0,0,0,-0
0.541373491,0,-0,0,0,-0
0.552421927,0,-0,0,0,-0
0.563470364,0,-0,0,0,-0
0.5745188,0,-0,0,0,-0
0.585567236,0,0,0,0,-0
0.596615672,0,0,0,0,-0
0.607664108,0,0,0,0,-0
0.618712544,0,0,0,0,-0
0.629760981,0,0,0,0,-0
0.640809417,0,0,0,0,-0
0.651857853,0,0,0,0,-0
0.662906289,0,0,0,0,-0
0.673954725,0,0,0,0,-0
0.685003161,0,0,0,0,-0
0.696051598,0,0,0,0,-0
0.707100034,0,0,0,0,-0
0.71814847,0,0,0,0,-0
0.729196906,0,0,0,0,-0
0.740245342,0,0,0,0,-0
0.751293778,0,0,0,0,-0
0.762342215,0,0,0,0,-0
0.773390651,0,0,0,0,-0
0.784439087,0,0,0,0,-0
0.795487523,0,0,0,0,-0
0.806535959,0,0,0,0,-0
0.817584395,0,0,0,0,-0
0.828632832,0,0,0,0,-0
0.839681268,0,0,0,0,-0
0.850729704,0,0,0,0,-0
0.86177814,0,0,0,0,-0
0.872826576,0,0,0,0,-0
0.883875012,0,0,0,0,-0
0.894923508,0,0,0,0,-0
0.905971944,0,0,0,0,-0
0.91702038,0,0,0,0,-0
0.928068817,0,0,0,0,-0
0.939117253,0,0,0,0,-0
0.950165689,0,0,0,0,-0
0.961214125,0,0,0,0,-0
0.972262561,0,0,0,0,-0
0.983310997,0,0,0,0,-0
0.994359434,0,0,0,0,-0
1.00540781,0,0,0,0,-0
1.01645625,0,0,0,0,-0
1.02750468,0,0,0,0,-0
1.03855312,0,0,0,0,-0
1.04960155,0,0,0,0,-0
1.06065011,0,0,0,0,-0
1.07169855,0,0,0,0,-0
1.08274698,0,0,0,0,-0
1.09379542,0,0,0,0,-0
1.10484385,0,0,0,0,-0
1.11589229,0,0,0,0,-0
1.12694073,0,0,0,0,-0
1.13798916,0,0,0,0,-0
1.1490376,0,0,0,0,-0
1.16008604,0,0,0,0,-0
1.17113447,0,0,0,0,-0
1.18218291,0,0,0,0,-0
1.19323134,0,0,0,0,-0
1.20427978,0,0,0,0,-0
1.21532822,0,0,0,0,-0
1.22637665,0,0,0,0,-0
1.23742509,0,0,0,0,-0
1.24847353,0,0,0,0,-0
1.25952196,0,0,0,0,-0
1.2705704,0,0,0,0,-0
1.28161883,0,0,0,0,-0
1.29266727,0,0,0,0,-0
1.30371571,0,0,0,0,-0
1.31476414,0,0,0,0,-0
1.32581258,0,0,0,0,-0
1.33686101,0,0,0,0,-0
1.34790945,0,0,0,0,-0
1.35895789,0,0,0,0,-0
1.37000632,0,0,0,0,-0
1.38105476,0,0,0,0,-0
1.3921032,0,0,0,0,-0
1.40315163,0,0,0,0,-0
1.41420007,0,0,0,0,-0
1.4252485,0,0,0,0,-0
1.43629694,0,0,0,0,-0
1.44734538,0,0,0,0,-0
1.45839381,0,0,0,0,-0
1.46944225,0,0,0,0,-0
1.48049068,0,0,0,0,-0
1.49153912,0,0,0,0,-0
1.50258756,0,0,0,0,-0
1.51363599,0,0,0,0,-0
1.52468443,0,0,0,0,-0
1.53573287,0,0,0,0,-0
1.5467813,0,0,0,0,-0
1.55782974,0,0,0,0,-0
1.56887817,0,0,0,0,-0
1.57992661,0,0,0,0,-0
1.59097505,0,0,0,0,-0
1.60202348,0,0,0,0,-0
1.61307192,0,0,0,0,-0
1.62412035,0,0,0,0,-0
1.63516879,0,0,0,0,-0
1.64621723,0,0,0,0,-0
1.65726566,0,0,0,0,-0
1.6683141,0,0,0,0,-0
1.67936254,0,0,0,0,-0
1.69041097,0,0,0,0,-0
1.70145941,0,0,0,0,-0
1.71250784,0,0,0,0,-0
1.72355628,0,0,0,0,-0
1.73460472,0,0,0,0,-0
1.74565315,0,0,0,0,-0
1.75670159,0,0,0,0,-0
1.76775002,0,0,0,0,-0
1.77879858,0,0,0,0,-0
1.78984702,0,0,0,0,-0
1.80089545,0,0,0,0,-0
1.81194389,0,0,0,0,-0
1.82299232,0,0,0,0,-0
1.83404076,0,0,0,0,-0
1.8450892,0,0,0,0,-0
1.85613763,0,0,0,0,-0
1.86718607,0,0,0,0,-0
1.87823451,0,0,0,0,-0
1.88928294,0,0,0,0,-0
1.90033138,0,0,0,0,-0
1.91137981,0,0,0,0,-0
1.92242825,0,0,0,0,-0
1.93347669,0,0,0,0,-0
1.94452512,0,0,0,0,-0
1.95557356,0,0,0,0,-0
1.96662199,0,0,0,0,-0
1.97767043,0,0,0,0,-0
1.98871887,0,0,0,0,-0
1.9997673,0,0,0,0,-0
2.01081562,0,0,0,0,-0
2.02186418,0,0,0,0,-0
2.03291249,0,0,0,0,-0
2.04396105,0,0,0,0,-0
2.05500937,0,0,0,0,-0
2.06605792,0,0,0,0,-0
2.07710624,0,0,0,0,-0
2.08815479,0,0,0,0,-0
2.09920311,0,0,0,0,-0
2.11025167,0,0,0,0,-0
2.12130022,0,0,0,0,-0
2.13234854,0,0,0,0,-0
2.14339709,0,0,0,0,-0
2.15444541,0,0,0,0,-0
2.16549397,0,0,0,0,-0
2.17654228,0,0,0,0,-0
2.18759084,0,0,0,0,-0
2.19863915,0,0,0,0,-0
2.20968771,0,0,0,0,-0
2.22073603,0,0,0,0,-0
2.23178458,0,0,0,0,-0
2.2428329,0,0,0,0,-0
2.25388145,0,0,0,0,-0
2.26492977,0,0,0,0,-0
2.27597833,0,0,0,0,-0
2.28702664,0,0,0,0,-0
2.2980752,0,0,0,0,-0
2.30912352,0,0,0,0,-0
2.32017207,0,0,0,0,-0
2.33122039,0,0,0,0,-0
2.34226894,0,0,0,0,-0
2.35331726,0,0,0,0,-0
2.36436582,0,0,0,0,-0
2.37541413,0,0,0,0,-0
2.38646269,0,0,0,0,-0
2.39751101,0,0,0,0,-0
2.40855956,0,0,0,0,-0
2.41960788,0,0,0,0,-0
2.43065643,0,0,0,0,-0
2.44170475,0,0,0,0,-0
2.45275331,0,0,0,0,-0
2.46380162,0,0,0,0,-0
2.47485018,0,0,0,0,-0
2.48589849,0,0,0,0,-0
2.49694705,0,0,0,0,-0
2.50799537,0,0,0,0,-0
2.51904392,0,0,0,0,-0
2.53009224,0,0,0,0,-0
2.54114079,0,0,0,0,-0
2.55218911,0,0,0,0,-0
2.56323767,0,0,0,0,-0
2.57428598,0,0,0,0,-0
2.58533454,0,0,0,0,-0
2.59638286,0,0,0,0,-0
2.60743141,0,0,0,0,-0
2.61847973,0,0,0,0,-0
2.62952828,0,0,0,0,-0
2.6405766,0,0,0,0,-0
2.65162516,0,0,0,0,-0
2.66267347,0,0,0,0,-0
2.67372203,0,0,0,0,-0
2.68477035,0,0,0,0,-0
2.6958189,0,0,0,0,-0
2.70686722,0,0,0,0,-0
2.71791577,0,0,0,0,-0
2.72896409,0,0,0,0,-0
2.74001265,0,0,0,0,-0
2.75106096,0,0,0,0,-0
2.76210952,0,0,0,0,-0
2.77315784,0,0,0,0,-0
2.78420639,0,0,0,0,-0
2.79525471,0,0,0,0,-0
2.80630326,0,0,0,0,-0
2.81735158,0,0,0,0,-0
2.82840014,0,0,0,0,-0
2.83944869,0,0,0,0,-0
2.85049701,0,0,0,0,-0
2.86154556,0,0,0,0,-0
2.87259388,0,0,0,0,-0
2.88364244,0,0,0,0,-0
2.89469075,0,0,0,0,-0
2.90573931,0,0,0,0,-0
2.91678762,0,0,0,0,-0
2.92783618,0,0,0,0,-0
2.9388845,0,0,0,0,-0
2.94993305,0,0,0,0,-0
2.96098137,0,0,0,0,-0
2.97202992,0,0,0,0,-0
2.98307824,0,0,0,0,-0
2.9941268,0,0,0,0,-0
3.00517511,0,0,0,0,-0
3.01622367,0,0,0,0,-0
3.02727199,0,0,0,0,-0
3.03832054,0,0,0,0,-0
3.04936886,0,0,0,0,-0
3.06041741,0,0,0,0,-0
3.07146573,0,0,0,0,-0
3.08251429,0,0,0,0,-0
3.0935626,0,0,0,0,-0
3.10461116,0,0,0,0,-0
3.11565948,0,0,0,0,-0
3.12670803,0,0,0,0,-0
3.13775635,0,0,0,0,-0
3.1488049,0,0,0,0,-0
3.15985322,0,0,0,0,-0
3.17090178,0,0,0,0,-0
3.18195009,0,0,0,0,-0
3.19299865,0,0,0,0,-0
3.20404696,0,0,0,0,-0
3.21509552,0,0,0,0,-0
3.22614384,0,0,0,0,-0
3.23719239,0,0,0,0,-0
3.24824071,0,0,0,0,-0
3.25928926,0,0,0,0,-0
3.27033758,0,0,0,0,-0
3.28138614,0,0,0,0,-0
3.29243445,0,0,0,0,-0
3.30348301,0,0,0,0,-0
3.31453133,0,0,0,0,-0
3.32557988,0,0,0,0,-0
3.3366282,0,0,0,0,-0
3.34767675,0,0,0,0,-0
3.35872507,0,0,0,0,-0
3.36977363,0,0,0,0,-0
3.38082194,0,0,0,0,-0
3.3918705,0,0,0,0,0
3.40291882,0,0,0,0,0
3.41396737,0,0,0,0,0
3.42501569,0,0,0,0,0
3.43606424,0,0,0,0,0
3.44711256,0,0,0,0,0
3.45816112,0,0,0,0,0
3.46920943,0,0,0,0,0
3.48025799,0,0,0,0,0
3.4913063,0,0,0,0,0
3.50235486,0,0,0,0,0
3.51340318,0,0,0,0,0
3.52445173,0,0,0,0,0
3.53550005,0,0,0,0,0
3.5465486,0,0,0,0,0
3.55759716,0,0,0,0,0
3.56864548,0,0,0,0,0
3.57969403,0,0,0,0,0
3.59074235,0,0,0,0,0
3.6017909,0,0,0,0,0
3.61283922,0,0,0,0,0
3.62388778,0,0,0,0,0
3.63493609,0,0,0,0,0
3.64598465,0,0,0,0,0
3.65703297,0,0,0,0,0
3.66808152,0,0,0,0,0
3.67912984,0,0,0,0,0
3.69017839,0,0,0,0,0
3.70122671,0,0,0,0,0
3.71227527,0,0,0,0,0
3.72332358,0,0,0,0,0
3.73437214,0,0,0,0,0
3.74542046,0,0,0,0,0
3.75646901,0,0,0,0,0
3.76751733,0,0,0,0,0
3.77856588,0,0,0,0,0
3.7896142,0,0,0,0,0
3.80066276,0,0,0,0,0
3.81171107,0,0,0,0,0
3.82275963,0,0,0,0,0
3.83380795,0,0,0,0,0
3.8448565,0,0,0,0,0
3.85590482,0,0,0,0,0
3.86695337,0,0,0,0,0
3.87800169,0,0,0,0,0
3.88905025,0,0,0,0,0
3.90009856,0,0,0,0,0
3.91114712,0,0,0,0,0
3.92219543,0,0,0,0,0
3.93324399,0,0,0,0,0
3.94429231,0,0,0,0,0
3.95534086,0,0,0,0,0
3.96638918,0,0,0,0,0
3.97743773,0,0,0,0,0
3.98848605,0,0,0,0,0
3.99953461,0,0,0,0,0
4.01058292,0,0,0,0,0
4.02163124,0,0,0,0,0
4.03268003,0,0,0,0,0
4.04372835,0,0,0,0,0
4.05477667,0,0,0,0,0
4.06582499,0,0,0,0,0
4.07687378,0,0,0,0,0
4.0879221,0,0,0,0,0
4.09897041,0,0,0,0,0
4.11001873,0,0,0,0,0
4.12106752,0,0,0,0,0
4.13211584,0,0,0,0,0
4.14316416,0,0,0,0,0
4.15421247,0,0,0,0,0
4.16526127,0,0,0,0,0
4.17630959,0,0,0,0,0
