x-coordinate,y-coordinate,x-velocity,y-velocity,TKE,pressure
0,0,0,0,0,-0
0.0112399552,0,0,0,0,-0
0.0224799104,0,0,0,0,-0
0.0337198675,0,0,0,0,-0
0.0449598208,0,0,0,0,-0
0.0561997741,0,0,0,0,-0
0.0674397349,0,0,0,0,-0
0.0786796883,0,0,0,0,-0
0.0899196416,0,0,0,0,-0
0.101159595,0,0,0,0,-0
0.112399548,0,0,0,0,-0
0.123639509,0,0,0,0,-0
0.13487947,0,0,0,0,-0
0.146119416,0,0,0,0,-0
0.157359377,0,0,0,0,-0
0.168599322,0,0,0,0,-0
0.179839283,0,0,0,0,-0
0.191079244,0,0,0,0,-0
0.20231919,0,0,0,0,-0
0.213559151,0,0,0,0,-0
0.224799097,0,0,0,0,-0
0.236039057,0,0,0,0,-0
0.247279018,0,0,0,0,-0
0.258518964,0,0,0,0,-0
0.26975894,0,0,0,0,-0
0.280998886,0,0,0,0,-0
0.292238832,0,0,0,0,-0
0.303478777,0,0,0,0,-0
0.314718753,0,0,0,0,-0
0.325958699,0,0,0,0,-0
0.337198645,0,0,0,0,-0
0.348438621,0,0,0,0,-0
0.359678566,0,0,0,0,-0
0.370918512,0,0,0,0,-0
0.382158488,0,0,0,0,-0
0.393398434,0,0,0,0,-0
0.40463838,0,0,0,0,-0
0.415878356,0,0,0,0,-0
0.427118301,0,0,0,0,-0
0.438358247,0,0,0,0,-0
0.449598193,0,0,0,0,-0
0.460838169,0,0,0,0,-0
0.472078115,0,0,0,0,-0
0.483318061,0,0,0,0,-0
0.494558036,0,0,0,0,-0
0.505797982,0,0,0,0,-0
0.517037928,0,0,0,0,-0
0.528277874,0,0,0,0,-0
0.539517879,0,0,0,0,-0
0.550757825,0,0,0,0,-0
0.561997771,0,0,0,0,-0
0.573237717,0,0,0,0,-0
0.584477663,0,0,0,0,-0
0.595717609,0,0,0,0,-0
0.606957555,0,0,0,0,-0
0.61819756,0,0,0,0,-0
0.629437506,0,0,0,0,-0
0.640677452,0,0,0,0,-0
0.651917398,0,0,0,0,-0
0.663157344,0,0,0,0,-0
0.67439729,0,0,0,0,-0
0.685637295,0,0,0,0,-0
0.696877241,0,0,0,0,-0
0.708117187,0,0,0,0,-0
0.719357133,0,0,0,0,-0
0.730597079,0,0,0,0,-0
0.741837025,0,0,0,0,-0
0.753076971,0,0,0,0,-0
0.764316976,0,0,0,0,-0
0.775556922,0,0,0,0,-0
0.786796868,0,0,0,0,-0
0.798036814,0,0,0,0,-0
0.80927676,0,0,0,0,-0
0.820516706,0,0,0,0,-0
0.831756711,0,0,0,0,-0
0.842996657,0,0,0,0,-0
0.854236603,0,0,0,0,-0
0.865476549,0,0,0,0,-0
0.876716495,0,0,0,0,-0
0.88795644,0,0,0,0,-0
0.899196386,0,0,0,0,-0
0.910436392,0,0,0,0,-0
0.921676338,0,0,0,0,-0
0.932916284,0,0,0,0,-0
0.944156229,0,0,0,0,-0
0.955396175,0,0,0,0,-0
0.966636121,0,0,0,0,-0
0.977876127,0,0,0,0,-0
0.989116073,0,0,0,0,-0
1.00035596,0,0,0,0,-0
1.01159596,0,0,0,0,-0
1.02283597,0,0,0,0,-0
1.03407586,0,0,0,0,-0
1.04531586,0,0,0,0,-0
1.05655575,0,0,0,0,-0
1.06779575,0,0,0,0,-0
1.07903576,0,0,0,0,-0
1.09027565,0,0,0,0,-0
1.10151565,0,0,0,0,-0
1.11275554,0,0,0,0,-0
1.12399554,0,0,0,0,-0
1.13523543,0,0,0,0,-0
1.14647543,0,0,0,0,-0
1.15771544,0,0,0,0,-0
1.16895533,0,0,0,0,-0
1.18019533,0,0,0,0,-0
1.19143522,0,0,0,0,-0
1.20267522,0,0,0,0,-0
1.21391511,0,0,0,0,-0
1.22515512,0,0,0,0,-0
1.23639512,0,0,0,0,-0
1.24763501,0,0,0,0,-0
1.25887501,0,0,0,0,-0
1.2701149,0,0,0,0,-0
1.2813549,0,0,0,0,-0
1.29259479,0,0,0,0,-0
1.3038348,0,0,0,0,-0
1.3150748,0,0,0,0,-0
1.32631469,0,0,0,0,-0
1.33755469,0,0,0,0,-0
1.34879458,0,0,0,0,-0
1.36003458,0,0,0,0,-0
1.37127459,0,0,0,0,-0
1.38251448,0,0,0,0,-0
1.39375448,0,0,0,0,-0
1.40499437,0,0,0,0,-0
1.41623437,0,0,0,0,-0
1.42747426,0,0,0,0,-0
1.43871427,0,0,0,0,-0
1.44995427,0,0,0,0,-0
1.46119416,0,0,0,0,-0
1.47243416,0,0,0,0,-0
1.48367405,0,0,0,0,-0
1.49491405,0,0,0,0,-0
1.50615394,0,0,0,0,-0
1.51739395,0,0,0,0,-0
1.52863395,0,0,0,0,-0
1.53987384,0,0,0,0,-0
1.55111384,0,0,0,0,-0
1.56235373,0,0,0,0,-0
1.57359374,0,0,0,0,-0
1.58483374,0,0,0,0,-0
1.59607363,0,0,0,0,-0
1.60731363,0,0,0,0,-0
1.61855352,0,0,0,0,-0
1.62979352,0,0,0,0,-0
1.64103341,0,0,0,0,-0
1.65227342,0,0,0,0,-0
1.66351342,0,0,0,0,-0
1.67475331,0,0,0,0,-0
1.68599331,0,0,0,0,-0
1.6972332,0,0,0,0,-0
1.70847321,0,0,0,0,-0
1.71971309,0,0,0,0,-0
1.7309531,0,0,0,0,-0
1.7421931,0,0,0,0,-0
1.75343299,0,0,0,0,-0
1.76467299,0,0,0,0,-0
1.77591288,0,0,0,0,-0
1.78715289,0,0,0,0,-0
1.79839277,0,0,0,0,-0
1.80963278,0,0,0,0,-0
1.82087278,0,0,0,0,-0
1.83211267,0,0,0,0,-0
1.84335268,0,0,0,0,-0
1.85459256,0,0,0,0,-0
1.86583257,0,0,0,0,-0
1.87707257,0,0,0,0,-0
1.88831246,0,0,0,0,-0
1.89955246,0,0,0,0,-0
1.91079235,0,0,0,0,-0
1.92203236,0,0,0,0,-0
1.93327224,0,0,0,0,-0
1.94451225,0,0,0,0,-0
