x-coordinate,y-coordinate,x-velocity,y-velocity,TKE,pressure
0,0,-0,0,0,-0
0.0114140622,0,-0,0,0,-0
0.0228281245,0,-0,0,0,-0
0.0342421867,0,-0,0,0,-0
0.0456562489,0,-0,0,0,-0
0.0570703112,0,-0,0,0,-0
0.0684843734,0,-0,0,0,-0
0.0798984319,0,-0,0,0,-0
0.0913124979,0,-0,0,0,-0
0.102726564,0,-0,0,0,-0
0.114140622,0,-0,0,0,-0
0.125554681,0,-0,0,0,-0
0.136968747,0,-0,0,0,-0
0.148382813,0,-0,0,0,-0
0.159796864,0,-0,0,0,-0
0.17121093,0,-0,0,0,-0
0.182624996,0,-0,0,0,-0
0.194039062,0,-0,0,0,-0
0.205453128,0,-0,0,0,-0
0.216867179,0,-0,0,0,-0
0.228281245,0,-0,0,0,-0
0.239695311,0,0,0,0,-0
0.251109362,0,-0,0,0,-0
0.262523443,0,0,0,0,-0
0.273937494,0,-0,0,0,-0
0.285351545,0,0,0,0,-0
0.296765625,0,-0,0,0,-0
0.308179677,0,0,0,0,-0
0.319593728,0,0,0,0,-0
0.331007808,0,0,0,0,-0
0.34242186,0,0,0,0,-0
0.35383594,0,0,0,0,-0
0.365249991,0,0,0,0,-0
0.376664042,0,0,0,0,-0
0.388078123,0,0,0,0,-0
0.399492174,0,0,0,0,-0
0.410906255,0,0,0,0,-0
0.422320306,0,0,0,0,-0
0.433734357,0,0,0,0,-0
0.445148438,0,0,0,0,-0
0.456562489,0,0,0,0,-0
0.46797654,0,0,0,0,-0
0.479390621,0,0,0,0,-0
0.490804672,0,0,0,0,-0
0.502218723,0,0,0,0,-0
0.513632774,0,0,0,0,-0
0.525046885,0,0,0,0,-0
0.536460936,0,0,0,0,-0
0.547874987,0,0,0,0,-0
0.559289038,0,0,0,0,-0
0.570703089,0,0,0,0,-0
0.5821172,0,0,0,0,-0
0.593531251,0,0,0,0,-0
0.604945302,0,0,0,0,-0
0.616359353,0,0,0,0,-0
0.627773404,0,0,0,0,-0
0.639187455,0,0,0,0,-0
0.650601566,0,0,0,0,-0
0.662015617,0,0,0,0,-0
0.673429668,0,0,0,0,-0
0.684843719,0,0,0,0,-0
0.69625777,0,0,0,0,-0
0.707671881,0,0,0,0,-0
0.719085932,0,0,0,0,-0
0.730499983,0,0,0,0,-0
0.741914034,0,0,0,0,-0
0.753328085,0,0,0,0,-0
0.764742196,0,0,0,0,-0
0.776156247,0,0,0,0,-0
0.787570298,0,0,0,0,-0
0.798984349,0,0,0,0,-0
0.8103984,0,0,0,0,-0
0.82181251,0,0,0,0,-0
0.833226562,0,0,0,0,-0
0.844640613,0,0,0,0,-0
0.856054664,0,0,0,0,-0
0.867468715,0,0,0,0,-0
0.878882766,0,0,0,0,-0
0.890296876,0,0,0,0,-0
0.901710927,0,0,0,0,-0
0.913124979,0,0,0,0,-0
0.92453903,0,0,0,0,-0
0.935953081,0,0,0,0,-0
0.947367191,0,0,0,0,-0
0.958781242,0,0,0,0,-0
0.970195293,0,0,0,0,-0
0.981609344,0,0,0,0,-0
0.993023396,0,0,0,0,-0
1.00443745,0,0,0,0,-0
1.0158515,0,0,0,0,-0
1.02726555,0,0,0,0,-0
1.03867972,0,0,0,0,-0
1.05009377,0,0,0,0,-0
1.06150782,0,0,0,0,-0
1.07292187,0,0,0,0,-0
1.08433592,0,0,0,0,-0
1.09574997,0,0,0,0,-0
1.10716403,0,0,0,0,-0
1.11857808,0,0,0,0,-0
1.12999213,0,0,0,0,-0
1.14140618,0,0,0,0,-0
1.15282023,0,0,0,0,-0
1.1642344,0,0,0,0,-0
