x-coordinate,y-coordinate,x-velocity,y-velocity,TKE,pressure
0,0,0,0,0,-0
0.01171875,0,0,0,0,-0
0.0234375,0,0,0,0,-0
0.03515625,0,0,0,0,-0
0.046875,0,0,0,0,-0
0.05859375,0,0,0,0,-0
0.0703125,0,0,0,0,-0
0.08203125,0,0,0,0,-0
0.09375,0,0,0,0,-0
0.10546875,0,0,0,0,-0
0.1171875,0,0,0,0,-0
0.12890625,0,0,0,0,-0
0.140625,0,0,0,0,-0
0.15234375,0,0,0,0,-0
0.1640625,0,0,0,0,-0
0.17578125,0,0,0,0,-0
0.1875,0,0,0,0,-0
0.19921875,0,0,0,0,-0
0.2109375,0,-0,0,0,-0
0.22265625,0,-0,0,0,-0
0.234375,0,-0,0,0,-0
0.24609375,0,-0,0,0,-0
0.2578125,0,-0,0,0,-0
0.26953125,0,-0,0,0,-0
0.28125,0,-0,0,0,-0
0.29296875,0,-0,0,0,-0
0.3046875,0,-0,0,0,-0
0.31640625,0,-0,0,0,-0
0.328125,0,-0,0,0,-0
0.33984375,0,-0,0,0,-0
0.3515625,0,-0,0,0,-0
0.36328125,0,-0,0,0,-0
0.375,0,-0,0,0,-0
0.38671875,0,-0,0,0,-0
0.3984375,0,-0,0,0,-0
0.41015625,0,-0,0,0,-0
0.421875,0,-0,0,0,-0
0.43359375,0,-0,0,0,-0
0.4453125,0,-0,0,0,-0
0.45703125,0,-0,0,0,-0
0.46875,0,-0,0,0,-0
0.48046875,0,-0,0,0,-0
0.4921875,0,-0,0,0,-0
0.50390625,0,-0,0,0,-0
0.515625,0,-0,0,0,-0
0.52734375,0,-0,0,0,-0
0.5390625,0,-0,0,0,-0
0.55078125,0,-0,0,0,-0
0.5625,0,-0,0,0,-0
0.57421875,0,-0,0,0,-0
0.5859375,0,-0,0,0,-0
0.59765625,0,-0,0,0,-0
0.609375,0,-0,0,0,-0
0.62109375,0,-0,0,0,-0
0.6328125,0,-0,0,0,-0
0.64453125,0,-0,0,0,-0
0.65625,0,-0,0,0,-0
0.66796875,0,-0,0,0,-0
0.6796875,0,-0,0,0,-0
0.69140625,0,-0,0,0,-0
0.703125,0,-0,0,0,-0
